EpitopeID	EpitopeCount
HIVgenome	302256

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
GTF2A2-Promoter|chr15:59949740-59950740	HIVgenome	N/A	5	2.0116245942179157e-06
chr4:40717001-40718001	HIVgenome	N/A	5	2.0116245942179157e-06
chr7:124662001-124663001	HIVgenome	N/A	5	2.0116245942179157e-06
chr10:64865001-64866001	HIVgenome	N/A	5	2.0116245942179157e-06
chr10:28657001-28658001	HIVgenome	N/A	5	2.0116245942179157e-06
chr18:12382001-12383001	HIVgenome	N/A	5	2.0116245942179157e-06
chr1:16079001-16080001	HIVgenome	N/A	5	2.0116245942179157e-06
chr4:142172001-142173001	HIVgenome	N/A	5	2.0116245942179157e-06
chr21:9945001-9946001	HIVgenome	N/A	5	2.0116245942179157e-06
chr11:40042001-40043001	HIVgenome	N/A	5	2.0116245942179157e-06
MDC1-Promoter|chr6:30685458-30686458	HIVgenome	N/A	5	2.0116245942179157e-06
chr5:133391001-133392001	HIVgenome	N/A	5	2.0116245942179157e-06
chr19:16353001-16354001	HIVgenome	N/A	5	2.0116245942179157e-06
chr7:47210001-47211001	HIVgenome	N/A	5	2.0116245942179157e-06
chr10:99100001-99101001	HIVgenome	N/A	5	2.0116245942179157e-06
chr13:52759001-52760001	HIVgenome	N/A	5	2.0116245942179157e-06
chr11:9471001-9472001	HIVgenome	N/A	5	2.0116245942179157e-06
chr6:3465001-3466001	HIVgenome	N/A	5	2.0116245942179157e-06
chr6:21503001-21504001	HIVgenome	N/A	5	2.0116245942179157e-06
chr3:112488001-112489001	HIVgenome	N/A	5	2.0116245942179157e-06
chr14:104367001-104368001	HIVgenome	N/A	5	2.0116245942179157e-06
chr5:134179001-134180001	HIVgenome	N/A	5	2.0116245942179157e-06
chr19:13822001-13823001	HIVgenome	N/A	5	2.0116245942179157e-06
chr1:117869001-117870001	HIVgenome	N/A	5	2.0116245942179157e-06
chr14:77969001-77970001	HIVgenome	N/A	5	2.0116245942179157e-06
chr1:145113001-145114001	HIVgenome	N/A	5	2.0116245942179157e-06
chr10:102356001-102357001	HIVgenome	N/A	5	2.0116245942179157e-06
CMPK1-Promoter|chr1:47798469-47799469	HIVgenome	N/A	5	2.0116245942179157e-06
chr1:65597001-65598001	HIVgenome	N/A	5	2.0116245942179157e-06
chr16:30927001-30928001	HIVgenome	N/A	5	2.0116245942179157e-06
chr6:37017001-37018001	HIVgenome	N/A	5	2.0116245942179157e-06
chr19:13270001-13271001	HIVgenome	N/A	5	2.0116245942179157e-06
chr2:24629001-24630001	HIVgenome	N/A	5	2.0116245942179157e-06
chr22:38066001-38067001	HIVgenome	N/A	5	2.0116245942179157e-06
chr15:63789001-63790001	HIVgenome	N/A	5	2.0116245942179157e-06
chr15:96477001-96478001	HIVgenome	N/A	5	2.0116245942179157e-06
chr14:92201001-92202001	HIVgenome	N/A	5	2.0116245942179157e-06
chr11:76028001-76029001	HIVgenome	N/A	5	2.0116245942179157e-06
chr16:23525001-23526001	HIVgenome	N/A	5	2.0116245942179157e-06
chr17:29949001-29950001	HIVgenome	N/A	5	2.0116245942179157e-06
chr6:88721001-88722001	HIVgenome	N/A	5	2.0116245942179157e-06
chr9:115502001-115503001	HIVgenome	N/A	5	2.0116245942179157e-06
chr12:47001001-47002001	HIVgenome	N/A	5	2.0116245942179157e-06
chr12:121811001-121812001	HIVgenome	N/A	5	2.0116245942179157e-06
MED25-Promoter|chr19:50320536-50321536	HIVgenome	N/A	5	2.0116245942179157e-06
SSH1-Promoter|chr12:109251359-109252359	HIVgenome	N/A	5	2.0116245942179157e-06
chr19:6871001-6872001	HIVgenome	N/A	5	2.0116245942179157e-06
chr1:149284001-149285001	HIVgenome	N/A	5	2.0116245942179157e-06
chr2:24156001-24157001	HIVgenome	N/A	5	2.0116245942179157e-06
chr16:83914001-83915001	HIVgenome	N/A	5	2.0116245942179157e-06
chr19:50467001-50468001	HIVgenome	N/A	5	2.0116245942179157e-06
chr14:50390001-50391001	HIVgenome	N/A	5	2.0116245942179157e-06
chr1:36652001-36653001	HIVgenome	N/A	5	2.0116245942179157e-06
chr11:127230001-127231001	HIVgenome	N/A	5	2.0116245942179157e-06
chr5:28093001-28094001	HIVgenome	N/A	5	2.0116245942179157e-06
chr19:47266001-47267001	HIVgenome	N/A	5	2.0116245942179157e-06
chr6:110360001-110361001	HIVgenome	N/A	5	2.0116245942179157e-06
chr5:61553001-61554001	HIVgenome	N/A	5	2.0116245942179157e-06
chr6:85780001-85781001	HIVgenome	N/A	5	2.0116245942179157e-06
chr1:9002001-9003001	HIVgenome	N/A	5	2.0116245942179157e-06
chr22:51086001-51087001	HIVgenome	N/A	5	2.0116245942179157e-06
chr12:53761001-53762001	HIVgenome	N/A	5	2.0116245942179157e-06
chr2:36481001-36482001	HIVgenome	N/A	5	2.0116245942179157e-06
chr1:117598001-117599001	HIVgenome	N/A	5	2.0116245942179157e-06
chr14:35399001-35400001	HIVgenome	N/A	5	2.0116245942179157e-06
PPP4C-Promoter|chr16:30086297-30087297	HIVgenome	N/A	5	2.0116245942179157e-06
chr16:29864001-29865001	HIVgenome	N/A	5	2.0116245942179157e-06
chr2:85174001-85175001	HIVgenome	N/A	5	2.0116245942179157e-06
chr18:10597001-10598001	HIVgenome	N/A	5	2.0116245942179157e-06
chr15:23482001-23483001	HIVgenome	N/A	5	2.0116245942179157e-06
chr3:185274001-185275001	HIVgenome	N/A	5	2.0116245942179157e-06
chr6:136145001-136146001	HIVgenome	N/A	5	2.0116245942179157e-06
chr1:94407001-94408001	HIVgenome	N/A	5	2.0116245942179157e-06
chr2:88787001-88788001	HIVgenome	N/A	5	2.0116245942179157e-06
chr10:61128001-61129001	HIVgenome	N/A	5	2.0116245942179157e-06
chr1:23819001-23820001	HIVgenome	N/A	5	2.0116245942179157e-06
chr15:90923001-90924001	HIVgenome	N/A	5	2.0116245942179157e-06
chr14:106950001-106951001	HIVgenome	N/A	5	2.0116245942179157e-06
chr15:72450001-72451001	HIVgenome	N/A	5	2.0116245942179157e-06
IFT172-Promoter|chr2:27712678-27713678	HIVgenome	N/A	5	2.0116245942179157e-06
chr10:6310001-6311001	HIVgenome	N/A	5	2.0116245942179157e-06
chr3:48945001-48946001	HIVgenome	N/A	5	2.0116245942179157e-06
chrX:118864001-118865001	HIVgenome	N/A	5	2.0116245942179157e-06
chr14:35131001-35132001	HIVgenome	N/A	5	2.0116245942179157e-06
chr11:110993001-110994001	HIVgenome	N/A	5	2.0116245942179157e-06
chr9:136059001-136060001	HIVgenome	N/A	5	2.0116245942179157e-06
LEO1-Promoter|chr15:52263998-52264998	HIVgenome	N/A	5	2.0116245942179157e-06
chr17:33847001-33848001	HIVgenome	N/A	5	2.0116245942179157e-06
chr16:58375001-58376001	HIVgenome	N/A	5	2.0116245942179157e-06
chr14:91547001-91548001	HIVgenome	N/A	5	2.0116245942179157e-06
RNF24-Promoter|chr20:3996238-3997238	HIVgenome	N/A	5	2.0116245942179157e-06
chr22:51082001-51083001	HIVgenome	N/A	5	2.0116245942179157e-06
chr15:20501001-20502001	HIVgenome	N/A	5	2.0116245942179157e-06
chr3:109081001-109082001	HIVgenome	N/A	5	2.0116245942179157e-06
chr10:12327001-12328001	HIVgenome	N/A	5	2.0116245942179157e-06
chr16:24662001-24663001	HIVgenome	N/A	5	2.0116245942179157e-06
chr1:180598001-180599001	HIVgenome	N/A	5	2.0116245942179157e-06
chr3:140880001-140881001	HIVgenome	N/A	5	2.0116245942179157e-06
chr19:11748001-11749001	HIVgenome	N/A	5	2.0116245942179157e-06
chr2:25448001-25449001	HIVgenome	N/A	5	2.0116245942179157e-06
chr4:76606001-76607001	HIVgenome	N/A	5	2.0116245942179157e-06
chr3:81405001-81406001	HIVgenome	N/A	5	2.0116245942179157e-06
POLR2B-Promoter|chr4:57843806-57844806	HIVgenome	N/A	5	2.0116245942179157e-06
chr7:152238001-152239001	HIVgenome	N/A	5	2.0116245942179157e-06
chr11:118173001-118174001	HIVgenome	N/A	5	2.0116245942179157e-06
chr1:33922001-33923001	HIVgenome	N/A	5	2.0116245942179157e-06
chr13:42096001-42097001	HIVgenome	N/A	5	2.0116245942179157e-06
chr11:68067001-68068001	HIVgenome	N/A	5	2.0116245942179157e-06
chr9:114942001-114943001	HIVgenome	N/A	5	2.0116245942179157e-06
chr4:34170001-34171001	HIVgenome	N/A	5	2.0116245942179157e-06
THADA-Cterm|chr2:43456975-43457975	HIVgenome	N/A	5	2.0116245942179157e-06
chr15:94561001-94562001	HIVgenome	N/A	5	2.0116245942179157e-06
chr9:78989001-78990001	HIVgenome	N/A	5	2.0116245942179157e-06
chr20:59788001-59789001	HIVgenome	N/A	5	2.0116245942179157e-06
chr4:190553001-190554001	HIVgenome	N/A	5	2.0116245942179157e-06
chr3:48153001-48154001	HIVgenome	N/A	5	2.0116245942179157e-06
PIGU-Promoter|chr20:33265089-33266089	HIVgenome	N/A	5	2.0116245942179157e-06
chr11:68046001-68047001	HIVgenome	N/A	5	2.0116245942179157e-06
chr19:47143001-47144001	HIVgenome	N/A	5	2.0116245942179157e-06
chr17:79337001-79338001	HIVgenome	N/A	5	2.0116245942179157e-06
chr13:27378001-27379001	HIVgenome	N/A	5	2.0116245942179157e-06
chr7:148677001-148678001	HIVgenome	N/A	5	2.0116245942179157e-06
chr8:12896001-12897001	HIVgenome	N/A	5	2.0116245942179157e-06
chr10:70235001-70236001	HIVgenome	N/A	5	2.0116245942179157e-06
chr18:33547001-33548001	HIVgenome	N/A	5	2.0116245942179157e-06
chr12:89621001-89622001	HIVgenome	N/A	5	2.0116245942179157e-06
chr17:5097001-5098001	HIVgenome	N/A	5	2.0116245942179157e-06
DHTKD1-Promoter|chr10:12109916-12110916	HIVgenome	N/A	5	2.0116245942179157e-06
SNRPD1-Cterm|chr18:19210208-19211208	HIVgenome	N/A	5	2.0116245942179157e-06
chr2:65376001-65377001	HIVgenome	N/A	5	2.0116245942179157e-06
chr3:169725001-169726001	HIVgenome	N/A	5	2.0116245942179157e-06
ICAM2-Promoter|chr17:62097994-62098994	HIVgenome	N/A	5	2.0116245942179157e-06
chr2:91683001-91684001	HIVgenome	N/A	5	2.0116245942179157e-06
chr9:5854001-5855001	HIVgenome	N/A	5	2.0116245942179157e-06
chr1:17230001-17231001	HIVgenome	N/A	5	2.0116245942179157e-06
chr7:98885001-98886001	HIVgenome	N/A	5	2.0116245942179157e-06
chr15:22459001-22460001	HIVgenome	N/A	5	2.0116245942179157e-06
chr6:73323001-73324001	HIVgenome	N/A	5	2.0116245942179157e-06
chr5:54876001-54877001	HIVgenome	N/A	5	2.0116245942179157e-06
chr19:3930001-3931001	HIVgenome	N/A	5	2.0116245942179157e-06
chr3:149526001-149527001	HIVgenome	N/A	5	2.0116245942179157e-06
chr15:66100001-66101001	HIVgenome	N/A	5	2.0116245942179157e-06
chr22:43124001-43125001	HIVgenome	N/A	5	2.0116245942179157e-06
chr9:114765001-114766001	HIVgenome	N/A	5	2.0116245942179157e-06
chr13:20477001-20478001	HIVgenome	N/A	5	2.0116245942179157e-06
chr5:133816001-133817001	HIVgenome	N/A	5	2.0116245942179157e-06
chr13:111523001-111524001	HIVgenome	N/A	5	2.0116245942179157e-06
chr2:10837001-10838001	HIVgenome	N/A	5	2.0116245942179157e-06
chrY:10026001-10027001	HIVgenome	N/A	5	2.0116245942179157e-06
chr3:32850001-32851001	HIVgenome	N/A	5	2.0116245942179157e-06
chr1:75013001-75014001	HIVgenome	N/A	5	2.0116245942179157e-06
ZNF688-Cterm|chr16:30580007-30581007	HIVgenome	N/A	5	2.0116245942179157e-06
chr16:18604001-18605001	HIVgenome	N/A	5	2.0116245942179157e-06
chr15:85268001-85269001	HIVgenome	N/A	5	2.0116245942179157e-06
chr3:155580001-155581001	HIVgenome	N/A	5	2.0116245942179157e-06
MICB-Promoter|chr6:31461658-31462658	HIVgenome	N/A	5	2.0116245942179157e-06
chr18:20620001-20621001	HIVgenome	N/A	5	2.0116245942179157e-06
chr12:80393001-80394001	HIVgenome	N/A	5	2.0116245942179157e-06
chrX:42680001-42681001	HIVgenome	N/A	5	2.0116245942179157e-06
chr11:68001001-68002001	HIVgenome	N/A	5	2.0116245942179157e-06
chr4:83998001-83999001	HIVgenome	N/A	5	2.0116245942179157e-06
chr1:234627001-234628001	HIVgenome	N/A	5	2.0116245942179157e-06
chr18:3021001-3022001	HIVgenome	N/A	5	2.0116245942179157e-06
chr20:4646001-4647001	HIVgenome	N/A	5	2.0116245942179157e-06
ERMN-Promoter|chr2:158184225-158185225	HIVgenome	N/A	5	2.0116245942179157e-06
chr18:21243850-21244001	HIVgenome	N/A	3	4.179487310308743e-06
chr11:65641406-65642001	HIVgenome	N/A	4	6.920776751132019e-06
chr11:1294001-1294597	HIVgenome	N/A	4	6.9663363004342286e-06
chr2:202046001-202046603	HIVgenome	N/A	4	7.244357804385911e-06
MYO1F|chr19:8585674-8642331	HIVgenome	N-term	28	1.3926439812953325e-05
CD52|chr1:26644411-26647014	HIVgenome	N-term	6	1.552601163940938e-05
chr1:150850245-150851001	HIVgenome	N/A	4	1.7591367697335387e-05
chr14:20810001-20810772	HIVgenome	N/A	4	1.8985296162481294e-05
PIK3CD|chr1:9711790-9789172	HIVgenome	C-term	34	2.0056349641083893e-05
chr1:150265001-150265261	HIVgenome	N/A	3	2.0998738574042414e-05
chr10:5679001-5679819	HIVgenome	N/A	4	2.3880369945803932e-05
chr6:31786720-31787001	HIVgenome	N/A	3	2.6427735838317114e-05
chr3:45055159-45056001	HIVgenome	N/A	4	2.6708950863932594e-05
chr1:40564143-40565001	HIVgenome	N/A	4	2.872619988553715e-05
chr7:44182001-44182869	HIVgenome	N/A	4	3.004231107382317e-05
chr9:6646693-6647001	HIVgenome	N/A	3	3.466416704274332e-05
chr10:70882001-70882908	HIVgenome	N/A	4	3.560025631464286e-05
chr19:36118001-36118917	HIVgenome	N/A	4	3.698272770981775e-05
chr11:94821001-94821973	HIVgenome	N/A	4	4.6484318985140233e-05
chr7:148196001-148197001	HIVgenome	N/A	4	5.185064141339546e-05
chr6:74251001-74252001	HIVgenome	N/A	4	5.185064141339546e-05
chr1:150562001-150563001	HIVgenome	N/A	4	5.185064141339546e-05
chr4:77760001-77761001	HIVgenome	N/A	4	5.185064141339546e-05
chr19:35698001-35699001	HIVgenome	N/A	4	5.185064141339546e-05
chr12:4270001-4271001	HIVgenome	N/A	4	5.185064141339546e-05
chr8:103494001-103495001	HIVgenome	N/A	4	5.185064141339546e-05
chr2:64655001-64656001	HIVgenome	N/A	4	5.185064141339546e-05
chr12:120732001-120733001	HIVgenome	N/A	4	5.185064141339546e-05
chr9:34603001-34604001	HIVgenome	N/A	4	5.185064141339546e-05
chr15:22534001-22535001	HIVgenome	N/A	4	5.185064141339546e-05
chr15:72528001-72529001	HIVgenome	N/A	4	5.185064141339546e-05
chr7:97600001-97601001	HIVgenome	N/A	4	5.185064141339546e-05
chr15:28738001-28739001	HIVgenome	N/A	4	5.185064141339546e-05
chr1:55004001-55005001	HIVgenome	N/A	4	5.185064141339546e-05
chr16:11947001-11948001	HIVgenome	N/A	4	5.185064141339546e-05
chr19:13771001-13772001	HIVgenome	N/A	4	5.185064141339546e-05
chr1:156275001-156276001	HIVgenome	N/A	4	5.185064141339546e-05
chr3:63694001-63695001	HIVgenome	N/A	4	5.185064141339546e-05
chr19:1897001-1898001	HIVgenome	N/A	4	5.185064141339546e-05
chr2:99558001-99559001	HIVgenome	N/A	4	5.185064141339546e-05
chr9:74471001-74472001	HIVgenome	N/A	4	5.185064141339546e-05
chr19:47393001-47394001	HIVgenome	N/A	4	5.185064141339546e-05
chr1:103915001-103916001	HIVgenome	N/A	4	5.185064141339546e-05
chr10:104422001-104423001	HIVgenome	N/A	4	5.185064141339546e-05
chr3:22497001-22498001	HIVgenome	N/A	4	5.185064141339546e-05
chr2:25439001-25440001	HIVgenome	N/A	4	5.185064141339546e-05
chr7:80172001-80173001	HIVgenome	N/A	4	5.185064141339546e-05
UQCC2-Promoter|chr6:33679528-33680528	HIVgenome	N/A	4	5.185064141339546e-05
chr16:48646001-48647001	HIVgenome	N/A	4	5.185064141339546e-05
chr5:176538001-176539001	HIVgenome	N/A	4	5.185064141339546e-05
RAB34-Promoter|chr17:27045286-27046286	HIVgenome	N/A	4	5.185064141339546e-05
chr15:65081001-65082001	HIVgenome	N/A	4	5.185064141339546e-05
chr12:50104001-50105001	HIVgenome	N/A	4	5.185064141339546e-05
chr2:190630001-190631001	HIVgenome	N/A	4	5.185064141339546e-05
chr13:96042001-96043001	HIVgenome	N/A	4	5.185064141339546e-05
chr5:133423001-133424001	HIVgenome	N/A	4	5.185064141339546e-05
PSMA4-Promoter|chr15:78831747-78832747	HIVgenome	N/A	4	5.185064141339546e-05
chr19:21533001-21534001	HIVgenome	N/A	4	5.185064141339546e-05
chr12:11591001-11592001	HIVgenome	N/A	4	5.185064141339546e-05
chrX:3902001-3903001	HIVgenome	N/A	4	5.185064141339546e-05
chr9:6707001-6708001	HIVgenome	N/A	4	5.185064141339546e-05
chr15:43407001-43408001	HIVgenome	N/A	4	5.185064141339546e-05
chr3:196565001-196566001	HIVgenome	N/A	4	5.185064141339546e-05
chr1:229001001-229002001	HIVgenome	N/A	4	5.185064141339546e-05
chr19:35721001-35722001	HIVgenome	N/A	4	5.185064141339546e-05
chr8:58764001-58765001	HIVgenome	N/A	4	5.185064141339546e-05
C3orf33-Promoter|chr3:155524076-155525076	HIVgenome	N/A	4	5.185064141339546e-05
chr12:6536001-6537001	HIVgenome	N/A	4	5.185064141339546e-05
SCAF11-Promoter|chr12:46384401-46385401	HIVgenome	N/A	4	5.185064141339546e-05
chr13:31556001-31557001	HIVgenome	N/A	4	5.185064141339546e-05
