EpitopeID	EpitopeCount
HIVgenome	278934

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
ZNF48-Cterm|chr16:30411429-30412429	HIVgenome	N/A	7	1.046139537418833e-09
LARS-Promoter|chr5:145562350-145563350	HIVgenome	N/A	7	1.046139537418833e-09
TMIGD2-Promoter|chr19:4302428-4303428	HIVgenome	N/A	7	1.046139537418833e-09
chr2:235330001-235331001	HIVgenome	N/A	7	1.046139537418833e-09
LCK|chr1:32716840-32751768	HIVgenome	N-term	26	3.526430931731385e-09
chr12:12763001-12763766	HIVgenome	N/A	6	8.47270318876702e-09
MBOAT4|chr8:29989187-30002200	HIVgenome	C-term	15	3.0579467119044504e-08
chr7:102072001-102072976	HIVgenome	N/A	6	3.515876686581454e-08
chr2:70141001-70141172	HIVgenome	N/A	4	3.665776724125583e-08
HIST1H4E-Promoter|chr6:26203873-26204873	HIVgenome	N/A	6	4.07693958817516e-08
NOL6-Promoter|chr9:33473941-33474941	HIVgenome	N/A	6	4.07693958817516e-08
RRP1-Promoter|chr21:45208418-45209418	HIVgenome	N/A	6	4.07693958817516e-08
chr14:92201001-92202001	HIVgenome	N/A	6	4.07693958817516e-08
DHODH-Promoter|chr16:72041643-72042643	HIVgenome	N/A	6	4.07693958817516e-08
PPP4C-Promoter|chr16:30086297-30087297	HIVgenome	N/A	6	4.07693958817516e-08
chr4:40292001-40293001	HIVgenome	N/A	6	4.07693958817516e-08
chr1:53137001-53138001	HIVgenome	N/A	6	4.07693958817516e-08
chr17:73185001-73186001	HIVgenome	N/A	6	4.07693958817516e-08
chr19:7411001-7412001	HIVgenome	N/A	6	4.07693958817516e-08
TAF2-Promoter|chr8:120845074-120846074	HIVgenome	N/A	6	4.07693958817516e-08
chr10:74005001-74006001	HIVgenome	N/A	6	4.07693958817516e-08
DSCC1-Cterm|chr8:120845181-120846181	HIVgenome	N/A	6	4.07693958817516e-08
VPS28-Promoter|chr8:145653946-145654946	HIVgenome	N/A	6	4.07693958817516e-08
UAP1L1-Cterm|chr9:139978990-139979990	HIVgenome	N/A	6	4.07693958817516e-08
YY1AP1-Promoter|chr1:155658823-155659823	HIVgenome	N/A	6	4.07693958817516e-08
chr20:4646001-4647001	HIVgenome	N/A	6	4.07693958817516e-08
chr5:50507001-50508001	HIVgenome	N/A	6	4.07693958817516e-08
DPM2-Cterm|chr9:130696374-130697374	HIVgenome	N/A	6	4.07693958817516e-08
chr10:120327001-120328001	HIVgenome	N/A	6	4.07693958817516e-08
chr2:137081001-137082001	HIVgenome	N/A	6	4.07693958817516e-08
chr10:103950001-103951001	HIVgenome	N/A	6	4.07693958817516e-08
chr11:60808001-60809001	HIVgenome	N/A	6	4.07693958817516e-08
chr17:4951001-4952001	HIVgenome	N/A	6	4.07693958817516e-08
chr11:66875001-66876001	HIVgenome	N/A	6	4.07693958817516e-08
PFAS-Promoter|chr17:8151596-8152596	HIVgenome	N/A	6	4.07693958817516e-08
chr19:40459001-40460001	HIVgenome	N/A	6	4.07693958817516e-08
C19orf43-Promoter|chr19:12845589-12846589	HIVgenome	N/A	6	4.07693958817516e-08
chr18:74532001-74533001	HIVgenome	N/A	6	4.07693958817516e-08
chr5:43066001-43067001	HIVgenome	N/A	6	4.07693958817516e-08
chr19:40807001-40808001	HIVgenome	N/A	6	4.07693958817516e-08
chr4:35116001-35117001	HIVgenome	N/A	6	4.07693958817516e-08
chr8:103816001-103817001	HIVgenome	N/A	6	4.07693958817516e-08
chr19:35701001-35702001	HIVgenome	N/A	6	4.07693958817516e-08
PLEKHM1-Promoter|chr17:43568146-43569146	HIVgenome	N/A	6	4.07693958817516e-08
COPS6-Promoter|chr7:99685583-99686583	HIVgenome	N/A	6	4.07693958817516e-08
SPN-Promoter|chr16:29673271-29674271	HIVgenome	N/A	6	4.07693958817516e-08
chr9:100664001-100665001	HIVgenome	N/A	6	4.07693958817516e-08
chr12:9812001-9813001	HIVgenome	N/A	6	4.07693958817516e-08
IFT22-Promoter|chr7:100965104-100966104	HIVgenome	N/A	6	4.07693958817516e-08
chr8:26301001-26302001	HIVgenome	N/A	6	4.07693958817516e-08
chr7:45028001-45029001	HIVgenome	N/A	6	4.07693958817516e-08
chr13:48731001-48732001	HIVgenome	N/A	6	4.07693958817516e-08
chr16:84585001-84586001	HIVgenome	N/A	6	4.07693958817516e-08
chr4:84038001-84039001	HIVgenome	N/A	6	4.07693958817516e-08
chr5:43114001-43115001	HIVgenome	N/A	6	4.07693958817516e-08
chr17:36372001-36373001	HIVgenome	N/A	6	4.07693958817516e-08
NOP2-Promoter|chr12:6677498-6678498	HIVgenome	N/A	6	4.07693958817516e-08
chr18:11398001-11399001	HIVgenome	N/A	6	4.07693958817516e-08
chr6:37017001-37018001	HIVgenome	N/A	6	4.07693958817516e-08
SMYD3-Promoter|chr1:246670644-246671644	HIVgenome	N/A	6	4.07693958817516e-08
AKIP1-Promoter|chr11:8931701-8932701	HIVgenome	N/A	6	4.07693958817516e-08
chr9:6682001-6683001	HIVgenome	N/A	6	4.07693958817516e-08
CABP4-Cterm|chr11:67229245-67230245	HIVgenome	N/A	6	4.07693958817516e-08
EDF1-Promoter|chr9:139760788-139761788	HIVgenome	N/A	6	4.07693958817516e-08
CTSS-Promoter|chr1:150738433-150739433	HIVgenome	N/A	6	4.07693958817516e-08
chr2:38879001-38880001	HIVgenome	N/A	6	4.07693958817516e-08
chr1:37991001-37992001	HIVgenome	N/A	6	4.07693958817516e-08
chr8:37708432-37709001	HIVgenome	N/A	5	8.673272052210661e-08
HDAC1|chr1:32757708-32799224	HIVgenome	C-term	26	1.0178659664074666e-07
MSL2|chr3:135867760-135914688	HIVgenome	C-term	27	3.0086372258990933e-07
chr1:150850245-150851001	HIVgenome	N/A	5	3.4919628336447594e-07
chr14:23032001-23032806	HIVgenome	N/A	5	4.7452065056486755e-07
SELPLG|chr12:109015671-109027670	HIVgenome	C-term	13	4.92629122258605e-07
chr11:47427001-47427826	HIVgenome	N/A	5	5.348668579876467e-07
FNBP1|chr9:132649466-132805473	HIVgenome	N-term	58	5.395200239905749e-07
chr17:38059001-38059847	HIVgenome	N/A	5	6.045930163454158e-07
chr8:1710001-1710869	HIVgenome	N/A	5	6.851417863203113e-07
chr17:47309129-47310001	HIVgenome	N/A	5	7.006552228012632e-07
chr3:47056001-47056897	HIVgenome	N/A	5	7.996551511052567e-07
WDR82|chr3:52288438-52312659	HIVgenome	N-term	18	8.491131703728312e-07
chr19:8580049-8581001	HIVgenome	N/A	5	1.073766452532664e-06
chr6:31552001-31552955	HIVgenome	N/A	5	1.0847684993827955e-06
FNBP1|chr9:132649466-132805473	HIVgenome	C-term	57	1.1296446436585298e-06
NFU1|chr2:69623245-69664760	HIVgenome	N-term	24	1.2169936593760216e-06
chr17:2666001-2667001	HIVgenome	N/A	5	1.3633515737970058e-06
chr5:56466001-56467001	HIVgenome	N/A	5	1.3633515737970058e-06
chr19:39355001-39356001	HIVgenome	N/A	5	1.3633515737970058e-06
chr17:76781001-76782001	HIVgenome	N/A	5	1.3633515737970058e-06
chr14:81695001-81696001	HIVgenome	N/A	5	1.3633515737970058e-06
chr19:1897001-1898001	HIVgenome	N/A	5	1.3633515737970058e-06
chr20:52271001-52272001	HIVgenome	N/A	5	1.3633515737970058e-06
chr20:2456001-2457001	HIVgenome	N/A	5	1.3633515737970058e-06
chr14:77457001-77458001	HIVgenome	N/A	5	1.3633515737970058e-06
chr5:123127001-123128001	HIVgenome	N/A	5	1.3633515737970058e-06
chr3:195641001-195642001	HIVgenome	N/A	5	1.3633515737970058e-06
chr17:2426001-2427001	HIVgenome	N/A	5	1.3633515737970058e-06
chr7:5280001-5281001	HIVgenome	N/A	5	1.3633515737970058e-06
chr3:172312001-172313001	HIVgenome	N/A	5	1.3633515737970058e-06
CTC1-Promoter|chr17:8151413-8152413	HIVgenome	N/A	5	1.3633515737970058e-06
PYM1-Promoter|chr12:56321697-56322697	HIVgenome	N/A	5	1.3633515737970058e-06
chr9:89675001-89676001	HIVgenome	N/A	5	1.3633515737970058e-06
chr8:29609001-29610001	HIVgenome	N/A	5	1.3633515737970058e-06
chr17:29295001-29296001	HIVgenome	N/A	5	1.3633515737970058e-06
EIF1AX-Promoter|chrX:20159966-20160966	HIVgenome	N/A	5	1.3633515737970058e-06
chr6:74264001-74265001	HIVgenome	N/A	5	1.3633515737970058e-06
CTSW-Promoter|chr11:65646284-65647284	HIVgenome	N/A	5	1.3633515737970058e-06
chr19:14471001-14472001	HIVgenome	N/A	5	1.3633515737970058e-06
DNAJC8-Promoter|chr1:28559542-28560542	HIVgenome	N/A	5	1.3633515737970058e-06
chr12:56658001-56659001	HIVgenome	N/A	5	1.3633515737970058e-06
chr15:91205001-91206001	HIVgenome	N/A	5	1.3633515737970058e-06
PNMA1-Cterm|chr14:74177486-74178486	HIVgenome	N/A	5	1.3633515737970058e-06
chr2:85196001-85197001	HIVgenome	N/A	5	1.3633515737970058e-06
ZBTB26-Promoter|chr9:125693830-125694830	HIVgenome	N/A	5	1.3633515737970058e-06
chr17:37080001-37081001	HIVgenome	N/A	5	1.3633515737970058e-06
chr20:52260001-52261001	HIVgenome	N/A	5	1.3633515737970058e-06
chr9:22077001-22078001	HIVgenome	N/A	5	1.3633515737970058e-06
chr14:103825001-103826001	HIVgenome	N/A	5	1.3633515737970058e-06
chr7:17181001-17182001	HIVgenome	N/A	5	1.3633515737970058e-06
CHRNA6-Promoter|chr8:42623929-42624929	HIVgenome	N/A	5	1.3633515737970058e-06
chr2:91771001-91772001	HIVgenome	N/A	5	1.3633515737970058e-06
chr18:19213001-19214001	HIVgenome	N/A	5	1.3633515737970058e-06
chr5:150548001-150549001	HIVgenome	N/A	5	1.3633515737970058e-06
ITPRIP-Promoter|chr10:106098251-106099251	HIVgenome	N/A	5	1.3633515737970058e-06
chr3:46360001-46361001	HIVgenome	N/A	5	1.3633515737970058e-06
chr5:161759001-161760001	HIVgenome	N/A	5	1.3633515737970058e-06
chr19:4079001-4080001	HIVgenome	N/A	5	1.3633515737970058e-06
chr1:224397001-224398001	HIVgenome	N/A	5	1.3633515737970058e-06
AFAP1-Promoter|chr4:7941653-7942653	HIVgenome	N/A	5	1.3633515737970058e-06
RPS9-Promoter|chr19:54703726-54704726	HIVgenome	N/A	5	1.3633515737970058e-06
chr9:5584001-5585001	HIVgenome	N/A	5	1.3633515737970058e-06
chr1:32421001-32422001	HIVgenome	N/A	5	1.3633515737970058e-06
LRRC8A-Promoter|chr9:131643391-131644391	HIVgenome	N/A	5	1.3633515737970058e-06
chr13:28710001-28711001	HIVgenome	N/A	5	1.3633515737970058e-06
DDX47-Promoter|chr12:12965280-12966280	HIVgenome	N/A	5	1.3633515737970058e-06
TRMT112-Promoter|chr11:64085556-64086556	HIVgenome	N/A	5	1.3633515737970058e-06
chr17:33538001-33539001	HIVgenome	N/A	5	1.3633515737970058e-06
chr9:100739001-100740001	HIVgenome	N/A	5	1.3633515737970058e-06
chr12:68928001-68929001	HIVgenome	N/A	5	1.3633515737970058e-06
chr21:11178001-11179001	HIVgenome	N/A	5	1.3633515737970058e-06
SAPCD2-Cterm|chr9:139955579-139956579	HIVgenome	N/A	5	1.3633515737970058e-06
chr3:33818001-33819001	HIVgenome	N/A	5	1.3633515737970058e-06
chr17:74555001-74556001	HIVgenome	N/A	5	1.3633515737970058e-06
chr2:5442001-5443001	HIVgenome	N/A	5	1.3633515737970058e-06
chr6:32895001-32896001	HIVgenome	N/A	5	1.3633515737970058e-06
chr7:20881001-20882001	HIVgenome	N/A	5	1.3633515737970058e-06
chr10:104995001-104996001	HIVgenome	N/A	5	1.3633515737970058e-06
chr15:93389001-93390001	HIVgenome	N/A	5	1.3633515737970058e-06
chrX:56497001-56498001	HIVgenome	N/A	5	1.3633515737970058e-06
chr19:16464001-16465001	HIVgenome	N/A	5	1.3633515737970058e-06
chr4:26233001-26234001	HIVgenome	N/A	5	1.3633515737970058e-06
chr10:37731001-37732001	HIVgenome	N/A	5	1.3633515737970058e-06
chr2:42349001-42350001	HIVgenome	N/A	5	1.3633515737970058e-06
chr4:40417001-40418001	HIVgenome	N/A	5	1.3633515737970058e-06
chr6:37160001-37161001	HIVgenome	N/A	5	1.3633515737970058e-06
chr12:101850001-101851001	HIVgenome	N/A	5	1.3633515737970058e-06
chr6:74067001-74068001	HIVgenome	N/A	5	1.3633515737970058e-06
chr17:60554001-60555001	HIVgenome	N/A	5	1.3633515737970058e-06
chr11:118822001-118823001	HIVgenome	N/A	5	1.3633515737970058e-06
chr12:68929001-68930001	HIVgenome	N/A	5	1.3633515737970058e-06
chr3:181606001-181607001	HIVgenome	N/A	5	1.3633515737970058e-06
chr19:17804001-17805001	HIVgenome	N/A	5	1.3633515737970058e-06
chr3:28253001-28254001	HIVgenome	N/A	5	1.3633515737970058e-06
chr4:185506001-185507001	HIVgenome	N/A	5	1.3633515737970058e-06
chr8:8775001-8776001	HIVgenome	N/A	5	1.3633515737970058e-06
chr7:104649001-104650001	HIVgenome	N/A	5	1.3633515737970058e-06
chr6:14375001-14376001	HIVgenome	N/A	5	1.3633515737970058e-06
chr12:47741001-47742001	HIVgenome	N/A	5	1.3633515737970058e-06
chr8:8777001-8778001	HIVgenome	N/A	5	1.3633515737970058e-06
chr12:9818001-9819001	HIVgenome	N/A	5	1.3633515737970058e-06
chr2:70342001-70343001	HIVgenome	N/A	5	1.3633515737970058e-06
chr3:47830001-47831001	HIVgenome	N/A	5	1.3633515737970058e-06
chr6:74286001-74287001	HIVgenome	N/A	5	1.3633515737970058e-06
chr1:198540001-198541001	HIVgenome	N/A	5	1.3633515737970058e-06
chr6:142298001-142299001	HIVgenome	N/A	5	1.3633515737970058e-06
chr5:159551001-159552001	HIVgenome	N/A	5	1.3633515737970058e-06
SURF6-Promoter|chr9:136203047-136204047	HIVgenome	N/A	5	1.3633515737970058e-06
chr12:109561001-109562001	HIVgenome	N/A	5	1.3633515737970058e-06
chr19:30251001-30252001	HIVgenome	N/A	5	1.3633515737970058e-06
chr16:29713001-29714001	HIVgenome	N/A	5	1.3633515737970058e-06
chr4:140119001-140120001	HIVgenome	N/A	5	1.3633515737970058e-06
chr3:153393001-153394001	HIVgenome	N/A	5	1.3633515737970058e-06
chr19:42377001-42378001	HIVgenome	N/A	5	1.3633515737970058e-06
chr14:35862001-35863001	HIVgenome	N/A	5	1.3633515737970058e-06
chr1:162464001-162465001	HIVgenome	N/A	5	1.3633515737970058e-06
chr2:64967001-64968001	HIVgenome	N/A	5	1.3633515737970058e-06
ZNF461-Promoter|chr19:37157755-37158755	HIVgenome	N/A	5	1.3633515737970058e-06
SDHB-Promoter|chr1:17380665-17381665	HIVgenome	N/A	5	1.3633515737970058e-06
SERTAD1-Cterm|chr19:40927408-40928408	HIVgenome	N/A	5	1.3633515737970058e-06
chr14:100691001-100692001	HIVgenome	N/A	5	1.3633515737970058e-06
chr21:21594001-21595001	HIVgenome	N/A	5	1.3633515737970058e-06
chr2:200375001-200376001	HIVgenome	N/A	5	1.3633515737970058e-06
chr2:237448001-237449001	HIVgenome	N/A	5	1.3633515737970058e-06
chr13:85012001-85013001	HIVgenome	N/A	5	1.3633515737970058e-06
chr3:101290001-101291001	HIVgenome	N/A	5	1.3633515737970058e-06
chr15:90857001-90858001	HIVgenome	N/A	5	1.3633515737970058e-06
chr6:74081001-74082001	HIVgenome	N/A	5	1.3633515737970058e-06
chr18:22264001-22265001	HIVgenome	N/A	5	1.3633515737970058e-06
chr8:28505001-28506001	HIVgenome	N/A	5	1.3633515737970058e-06
ATF1-Promoter|chr12:51156789-51157789	HIVgenome	N/A	5	1.3633515737970058e-06
chr13:68800001-68801001	HIVgenome	N/A	5	1.3633515737970058e-06
chr8:81331001-81332001	HIVgenome	N/A	5	1.3633515737970058e-06
chr17:36378001-36379001	HIVgenome	N/A	5	1.3633515737970058e-06
chr7:72305001-72306001	HIVgenome	N/A	5	1.3633515737970058e-06
chr19:8582001-8583001	HIVgenome	N/A	5	1.3633515737970058e-06
chr17:36354001-36355001	HIVgenome	N/A	5	1.3633515737970058e-06
ADH5-Promoter|chr4:100009939-100010939	HIVgenome	N/A	5	1.3633515737970058e-06
chr1:8952001-8953001	HIVgenome	N/A	5	1.3633515737970058e-06
ZNF708-Promoter|chr19:21512241-21513241	HIVgenome	N/A	5	1.3633515737970058e-06
chr7:137991001-137992001	HIVgenome	N/A	5	1.3633515737970058e-06
chr1:32824001-32825001	HIVgenome	N/A	5	1.3633515737970058e-06
chr5:76091001-76092001	HIVgenome	N/A	5	1.3633515737970058e-06
chr13:101598001-101599001	HIVgenome	N/A	5	1.3633515737970058e-06
chr18:33539001-33540001	HIVgenome	N/A	5	1.3633515737970058e-06
chr2:39361001-39362001	HIVgenome	N/A	5	1.3633515737970058e-06
chr15:58866001-58867001	HIVgenome	N/A	5	1.3633515737970058e-06
EMC7-Cterm|chr15:34375223-34376223	HIVgenome	N/A	5	1.3633515737970058e-06
chr7:72004001-72005001	HIVgenome	N/A	5	1.3633515737970058e-06
chr13:83587001-83588001	HIVgenome	N/A	5	1.3633515737970058e-06
chr13:62295001-62296001	HIVgenome	N/A	5	1.3633515737970058e-06
chr13:41694001-41695001	HIVgenome	N/A	5	1.3633515737970058e-06
GLO1-Promoter|chr6:38670952-38671952	HIVgenome	N/A	5	1.3633515737970058e-06
DPF2-Promoter|chr11:65100225-65101225	HIVgenome	N/A	5	1.3633515737970058e-06
chr13:44497001-44498001	HIVgenome	N/A	5	1.3633515737970058e-06
chr1:33345001-33346001	HIVgenome	N/A	5	1.3633515737970058e-06
SPTLC1-Promoter|chr9:94877756-94878756	HIVgenome	N/A	5	1.3633515737970058e-06
RNF24-Promoter|chr20:3996238-3997238	HIVgenome	N/A	5	1.3633515737970058e-06
chr6:26269001-26270001	HIVgenome	N/A	5	1.3633515737970058e-06
GTF2A2-Promoter|chr15:59949740-59950740	HIVgenome	N/A	5	1.3633515737970058e-06
chr19:15608001-15609001	HIVgenome	N/A	5	1.3633515737970058e-06
chr10:89770001-89771001	HIVgenome	N/A	5	1.3633515737970058e-06
TAB1-Cterm|chr22:39833132-39834132	HIVgenome	N/A	5	1.3633515737970058e-06
chr16:25060001-25061001	HIVgenome	N/A	5	1.3633515737970058e-06
chr18:74353001-74354001	HIVgenome	N/A	5	1.3633515737970058e-06
chr16:33392001-33393001	HIVgenome	N/A	5	1.3633515737970058e-06
chr20:17827001-17828001	HIVgenome	N/A	5	1.3633515737970058e-06
chr5:126043001-126044001	HIVgenome	N/A	5	1.3633515737970058e-06
chr5:79387001-79388001	HIVgenome	N/A	5	1.3633515737970058e-06
chr1:145395001-145396001	HIVgenome	N/A	5	1.3633515737970058e-06
chr16:11626001-11627001	HIVgenome	N/A	5	1.3633515737970058e-06
chr5:60462001-60463001	HIVgenome	N/A	5	1.3633515737970058e-06
chr4:167268001-167269001	HIVgenome	N/A	5	1.3633515737970058e-06
chr1:155607001-155608001	HIVgenome	N/A	5	1.3633515737970058e-06
ZBED2-Promoter|chr3:111314182-111315182	HIVgenome	N/A	5	1.3633515737970058e-06
RPL36-Promoter|chr19:5689272-5690272	HIVgenome	N/A	5	1.3633515737970058e-06
PSMD5-Promoter|chr9:123605299-123606299	HIVgenome	N/A	5	1.3633515737970058e-06
MAPRE3-Promoter|chr2:27192239-27193239	HIVgenome	N/A	5	1.3633515737970058e-06
chr17:27515001-27516001	HIVgenome	N/A	5	1.3633515737970058e-06
chr15:31732001-31733001	HIVgenome	N/A	5	1.3633515737970058e-06
chr2:99023001-99024001	HIVgenome	N/A	5	1.3633515737970058e-06
chr16:18947001-18948001	HIVgenome	N/A	5	1.3633515737970058e-06
chr13:24014001-24015001	HIVgenome	N/A	5	1.3633515737970058e-06
chr22:41064001-41065001	HIVgenome	N/A	5	1.3633515737970058e-06
chr1:144527001-144528001	HIVgenome	N/A	5	1.3633515737970058e-06
chr7:64501001-64502001	HIVgenome	N/A	5	1.3633515737970058e-06
chr4:185507001-185508001	HIVgenome	N/A	5	1.3633515737970058e-06
chr19:3990001-3991001	HIVgenome	N/A	5	1.3633515737970058e-06
chr22:39566001-39567001	HIVgenome	N/A	5	1.3633515737970058e-06
chr1:142646001-142647001	HIVgenome	N/A	5	1.3633515737970058e-06
chr13:49789001-49790001	HIVgenome	N/A	5	1.3633515737970058e-06
chr5:55394001-55394506	HIVgenome	N/A	4	2.657527973443972e-06
P2RX4|chr12:121647664-121671909	HIVgenome	C-term	17	3.603517473995385e-06
chr12:46385402-46386001	HIVgenome	N/A	4	5.189839289591792e-06
chr7:148924340-148925001	HIVgenome	N/A	4	7.627556547025739e-06
chr1:244623001-244623672	HIVgenome	N/A	4	8.088092390958687e-06
chr9:32527323-32528001	HIVgenome	N/A	4	8.422447618248662e-06
chr22:30784303-30785001	HIVgenome	N/A	4	9.433964820493097e-06
chr5:138740777-138741001	HIVgenome	N/A	3	1.0635995956065579e-05
UBE2D2|chr5:138940751-139008019	HIVgenome	N-term	30	1.0703366941865445e-05
chr1:1715001-1715723	HIVgenome	N/A	4	1.0762797708420127e-05
chr14:50358001-50358735	HIVgenome	N/A	4	1.1476583550294253e-05
chr10:103891001-103891750	HIVgenome	N/A	4	1.2417115661063954e-05
WDR82|chr3:52288438-52312659	HIVgenome	C-term	16	1.4106713946033462e-05
ARHGAP45|chr19:1065922-1087830	HIVgenome	C-term	15	1.7182335107213387e-05
chr12:51673001-51673821	HIVgenome	N/A	4	1.7657317154440545e-05
chr1:19813136-19814001	HIVgenome	N/A	4	2.1723545471731774e-05
chr17:40085001-40085875	HIVgenome	N/A	4	2.26126518196712e-05
chr9:6646693-6647001	HIVgenome	N/A	3	2.7338050405990533e-05
PBX4|chr19:19672516-19729725	HIVgenome	C-term	26	2.9158565036459086e-05
chr11:808001-808935	HIVgenome	N/A	4	2.923865032256445e-05
chr21:30395001-30395937	HIVgenome	N/A	4	2.9481440765649945e-05
chr19:48022001-48022941	HIVgenome	N/A	4	2.9971447118906686e-05
chr19:15463001-15463331	HIVgenome	N/A	3	3.352506251557147e-05
chr2:38639001-38640001	HIVgenome	N/A	4	3.805939517435837e-05
chr5:24124001-24125001	HIVgenome	N/A	4	3.805939517435837e-05
chr13:66087001-66088001	HIVgenome	N/A	4	3.805939517435837e-05
chr1:155997001-155998001	HIVgenome	N/A	4	3.805939517435837e-05
chr9:127587001-127588001	HIVgenome	N/A	4	3.805939517435837e-05
chr20:32313001-32314001	HIVgenome	N/A	4	3.805939517435837e-05
chr12:1711001-1712001	HIVgenome	N/A	4	3.805939517435837e-05
chr1:113545001-113546001	HIVgenome	N/A	4	3.805939517435837e-05
chr7:154796001-154797001	HIVgenome	N/A	4	3.805939517435837e-05
chr13:50908001-50909001	HIVgenome	N/A	4	3.805939517435837e-05
chr5:150606001-150607001	HIVgenome	N/A	4	3.805939517435837e-05
chr16:29759001-29760001	HIVgenome	N/A	4	3.805939517435837e-05
chr2:11971001-11972001	HIVgenome	N/A	4	3.805939517435837e-05
chr17:74243001-74244001	HIVgenome	N/A	4	3.805939517435837e-05
chr17:76617001-76618001	HIVgenome	N/A	4	3.805939517435837e-05
chr16:11625001-11626001	HIVgenome	N/A	4	3.805939517435837e-05
chr6:106628001-106629001	HIVgenome	N/A	4	3.805939517435837e-05
chr6:99988001-99989001	HIVgenome	N/A	4	3.805939517435837e-05
chr12:125404001-125405001	HIVgenome	N/A	4	3.805939517435837e-05
chr4:140174001-140175001	HIVgenome	N/A	4	3.805939517435837e-05
chr11:1404001-1405001	HIVgenome	N/A	4	3.805939517435837e-05
chr9:73123001-73124001	HIVgenome	N/A	4	3.805939517435837e-05
chr19:52242001-52243001	HIVgenome	N/A	4	3.805939517435837e-05
TERF2-Promoter|chr16:69419891-69420891	HIVgenome	N/A	4	3.805939517435837e-05
MOAP1-Promoter|chr14:93651249-93652249	HIVgenome	N/A	4	3.805939517435837e-05
chr5:131748001-131749001	HIVgenome	N/A	4	3.805939517435837e-05
chr9:130769001-130770001	HIVgenome	N/A	4	3.805939517435837e-05
