EpitopeID	EpitopeCount
HIVgenome	336671

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SNRNP70-Promoter|chr19:49587397-49588397	HIVgenome	N/A	6	1.2210243598800425e-07
chrY:59021001-59022001	HIVgenome	N/A	6	1.2210243598800425e-07
chr2:235330001-235331001	HIVgenome	N/A	6	1.2210243598800425e-07
chr20:46010001-46011001	HIVgenome	N/A	6	1.2210243598800425e-07
chr1:32337001-32338001	HIVgenome	N/A	6	1.2210243598800425e-07
chr1:150545001-150546001	HIVgenome	N/A	6	1.2210243598800425e-07
chr1:25405001-25406001	HIVgenome	N/A	6	1.2210243598800425e-07
ZNF461-Promoter|chr19:37157755-37158755	HIVgenome	N/A	6	1.2210243598800425e-07
chr8:125276001-125277001	HIVgenome	N/A	6	1.2210243598800425e-07
chr9:113917001-113918001	HIVgenome	N/A	6	1.2210243598800425e-07
chr2:204546001-204547001	HIVgenome	N/A	6	1.2210243598800425e-07
chr1:9702001-9703001	HIVgenome	N/A	6	1.2210243598800425e-07
TERF2-Promoter|chr16:69419891-69420891	HIVgenome	N/A	6	1.2210243598800425e-07
chr2:85337001-85338001	HIVgenome	N/A	6	1.2210243598800425e-07
MOGS-Promoter|chr2:74692537-74693537	HIVgenome	N/A	6	1.2210243598800425e-07
DHODH-Promoter|chr16:72041643-72042643	HIVgenome	N/A	6	1.2210243598800425e-07
DDX39A-Promoter|chr19:14530195-14531195	HIVgenome	N/A	6	1.2210243598800425e-07
chr3:195853001-195854001	HIVgenome	N/A	6	1.2210243598800425e-07
chr8:128810001-128811001	HIVgenome	N/A	6	1.2210243598800425e-07
chr7:150204001-150205001	HIVgenome	N/A	6	1.2210243598800425e-07
chr1:142817001-142818001	HIVgenome	N/A	6	1.2210243598800425e-07
chr16:9135001-9136001	HIVgenome	N/A	6	1.2210243598800425e-07
chr4:90445001-90446001	HIVgenome	N/A	6	1.2210243598800425e-07
YIF1B-Promoter|chr19:38806606-38807606	HIVgenome	N/A	6	1.2210243598800425e-07
chr4:41918001-41919001	HIVgenome	N/A	6	1.2210243598800425e-07
chr3:155580001-155581001	HIVgenome	N/A	6	1.2210243598800425e-07
chr2:37204001-37205001	HIVgenome	N/A	6	1.2210243598800425e-07
chr2:208645001-208646001	HIVgenome	N/A	6	1.2210243598800425e-07
chr16:29713001-29714001	HIVgenome	N/A	6	1.2210243598800425e-07
chr10:30391001-30392001	HIVgenome	N/A	6	1.2210243598800425e-07
chr8:144630001-144631001	HIVgenome	N/A	6	1.2210243598800425e-07
chr2:122456001-122457001	HIVgenome	N/A	6	1.2210243598800425e-07
chr15:75208001-75209001	HIVgenome	N/A	6	1.2210243598800425e-07
chr2:228267001-228268001	HIVgenome	N/A	6	1.2210243598800425e-07
chr20:52321001-52322001	HIVgenome	N/A	6	1.2210243598800425e-07
chr8:48144001-48145001	HIVgenome	N/A	6	1.2210243598800425e-07
chr1:205251001-205252001	HIVgenome	N/A	6	1.2210243598800425e-07
chr7:128184001-128185001	HIVgenome	N/A	6	1.2210243598800425e-07
chr16:11714001-11715001	HIVgenome	N/A	6	1.2210243598800425e-07
chr17:29407001-29408001	HIVgenome	N/A	6	1.2210243598800425e-07
WBSCR27-Promoter|chr7:73256855-73257855	HIVgenome	N/A	6	1.2210243598800425e-07
chr1:181062001-181063001	HIVgenome	N/A	6	1.2210243598800425e-07
chr12:6866001-6867001	HIVgenome	N/A	6	1.2210243598800425e-07
chr7:65195001-65196001	HIVgenome	N/A	6	1.2210243598800425e-07
chr12:80112001-80113001	HIVgenome	N/A	6	1.2210243598800425e-07
chr15:20423001-20424001	HIVgenome	N/A	6	1.2210243598800425e-07
chr5:174899001-174900001	HIVgenome	N/A	6	1.2210243598800425e-07
chr1:31634001-31635001	HIVgenome	N/A	6	1.2210243598800425e-07
SPTLC1-Promoter|chr9:94877756-94878756	HIVgenome	N/A	6	1.2210243598800425e-07
chr1:22423001-22424001	HIVgenome	N/A	6	1.2210243598800425e-07
chr17:17099001-17100001	HIVgenome	N/A	6	1.2210243598800425e-07
chr3:47830001-47831001	HIVgenome	N/A	6	1.2210243598800425e-07
chr9:130795001-130796001	HIVgenome	N/A	6	1.2210243598800425e-07
chr11:61834001-61835001	HIVgenome	N/A	6	1.2210243598800425e-07
chr17:20697001-20698001	HIVgenome	N/A	6	1.2210243598800425e-07
chr11:6763001-6764001	HIVgenome	N/A	6	1.2210243598800425e-07
chr7:105823001-105824001	HIVgenome	N/A	6	1.2210243598800425e-07
CXorf21-Promoter|chrX:30596033-30597033	HIVgenome	N/A	6	1.2210243598800425e-07
chr16:64748001-64749001	HIVgenome	N/A	6	1.2210243598800425e-07
chr9:66484001-66485001	HIVgenome	N/A	6	1.2210243598800425e-07
chr17:4944001-4945001	HIVgenome	N/A	6	1.2210243598800425e-07
chr22:50101001-50102001	HIVgenome	N/A	6	1.2210243598800425e-07
chr1:8996001-8997001	HIVgenome	N/A	6	1.2210243598800425e-07
chr15:75461001-75462001	HIVgenome	N/A	6	1.2210243598800425e-07
chr1:8979001-8980001	HIVgenome	N/A	6	1.2210243598800425e-07
chr19:18146001-18147001	HIVgenome	N/A	6	1.2210243598800425e-07
chr1:2510001-2511001	HIVgenome	N/A	6	1.2210243598800425e-07
COX5A|chr15:75212616-75230495	HIVgenome	N-term	18	1.6581473070943915e-07
chr19:9880411-9881001	HIVgenome	N/A	5	2.6067197792861804e-07
chr11:113184001-113184250	HIVgenome	N/A	4	3.433182343067864e-07
UBE2T|chr1:202300785-202311094	HIVgenome	C-term	13	7.340563949121325e-07
chr22:41346001-41346350	HIVgenome	N/A	4	1.302148815031703e-06
MOB3A|chr19:2071035-2096269	HIVgenome	N-term	20	1.4084234842473158e-06
LCK|chr1:32716840-32751768	HIVgenome	N-term	24	1.577212046485137e-06
chr7:128051042-128052001	HIVgenome	N/A	5	2.766929691351465e-06
chr5:96520006-96521001	HIVgenome	N/A	5	3.3052262631870103e-06
BAGE2|chr21:11020842-11098925	HIVgenome	N-term	39	3.3155356953305206e-06
chr3:48953001-48954001	HIVgenome	N/A	5	3.386057007315572e-06
TIGD1-Cterm|chr2:233411680-233412680	HIVgenome	N/A	5	3.386057007315572e-06
POLR2G-Promoter|chr11:62528011-62529011	HIVgenome	N/A	5	3.386057007315572e-06
chr3:66617001-66618001	HIVgenome	N/A	5	3.386057007315572e-06
chr1:16961001-16962001	HIVgenome	N/A	5	3.386057007315572e-06
chr11:73479001-73480001	HIVgenome	N/A	5	3.386057007315572e-06
chr11:61839001-61840001	HIVgenome	N/A	5	3.386057007315572e-06
chr11:119220001-119221001	HIVgenome	N/A	5	3.386057007315572e-06
chr6:155868001-155869001	HIVgenome	N/A	5	3.386057007315572e-06
chr4:124278001-124279001	HIVgenome	N/A	5	3.386057007315572e-06
chr18:72263001-72264001	HIVgenome	N/A	5	3.386057007315572e-06
chr6:74240001-74241001	HIVgenome	N/A	5	3.386057007315572e-06
chr8:81360001-81361001	HIVgenome	N/A	5	3.386057007315572e-06
chr15:20468001-20469001	HIVgenome	N/A	5	3.386057007315572e-06
SULT1A1-Promoter|chr16:28634907-28635907	HIVgenome	N/A	5	3.386057007315572e-06
chr2:62851001-62852001	HIVgenome	N/A	5	3.386057007315572e-06
chr1:142911001-142912001	HIVgenome	N/A	5	3.386057007315572e-06
chr14:86403001-86404001	HIVgenome	N/A	5	3.386057007315572e-06
chr16:24539001-24540001	HIVgenome	N/A	5	3.386057007315572e-06
NHP2-Promoter|chr5:177580961-177581961	HIVgenome	N/A	5	3.386057007315572e-06
chr11:67214001-67215001	HIVgenome	N/A	5	3.386057007315572e-06
chr11:77856001-77857001	HIVgenome	N/A	5	3.386057007315572e-06
chr15:64781001-64782001	HIVgenome	N/A	5	3.386057007315572e-06
chr13:40801001-40802001	HIVgenome	N/A	5	3.386057007315572e-06
chr4:161339001-161340001	HIVgenome	N/A	5	3.386057007315572e-06
chr8:8777001-8778001	HIVgenome	N/A	5	3.386057007315572e-06
chr10:115771001-115772001	HIVgenome	N/A	5	3.386057007315572e-06
chr15:48977001-48978001	HIVgenome	N/A	5	3.386057007315572e-06
chr14:64052001-64053001	HIVgenome	N/A	5	3.386057007315572e-06
chr12:46696001-46697001	HIVgenome	N/A	5	3.386057007315572e-06
chr8:22825001-22826001	HIVgenome	N/A	5	3.386057007315572e-06
chr17:62384001-62385001	HIVgenome	N/A	5	3.386057007315572e-06
chr16:16035001-16036001	HIVgenome	N/A	5	3.386057007315572e-06
PNMA1-Cterm|chr14:74177486-74178486	HIVgenome	N/A	5	3.386057007315572e-06
chr1:28037001-28038001	HIVgenome	N/A	5	3.386057007315572e-06
chr5:23417001-23418001	HIVgenome	N/A	5	3.386057007315572e-06
chr1:32421001-32422001	HIVgenome	N/A	5	3.386057007315572e-06
SPATA12-Promoter|chr3:57093469-57094469	HIVgenome	N/A	5	3.386057007315572e-06
chr4:134408001-134409001	HIVgenome	N/A	5	3.386057007315572e-06
chr14:50452001-50453001	HIVgenome	N/A	5	3.386057007315572e-06
chr13:45233001-45234001	HIVgenome	N/A	5	3.386057007315572e-06
chr16:11626001-11627001	HIVgenome	N/A	5	3.386057007315572e-06
chr17:37000001-37001001	HIVgenome	N/A	5	3.386057007315572e-06
RLF-Promoter|chr1:40626041-40627041	HIVgenome	N/A	5	3.386057007315572e-06
chr13:49326001-49327001	HIVgenome	N/A	5	3.386057007315572e-06
chr12:8114001-8115001	HIVgenome	N/A	5	3.386057007315572e-06
MEX3C-Promoter|chr18:48724051-48725051	HIVgenome	N/A	5	3.386057007315572e-06
chr12:49599001-49600001	HIVgenome	N/A	5	3.386057007315572e-06
TDP2-Cterm|chr6:24649205-24650205	HIVgenome	N/A	5	3.386057007315572e-06
chr10:28796001-28797001	HIVgenome	N/A	5	3.386057007315572e-06
chr17:30257001-30258001	HIVgenome	N/A	5	3.386057007315572e-06
chr22:36835001-36836001	HIVgenome	N/A	5	3.386057007315572e-06
chr1:155968001-155969001	HIVgenome	N/A	5	3.386057007315572e-06
chr2:101822001-101823001	HIVgenome	N/A	5	3.386057007315572e-06
chr17:47635001-47636001	HIVgenome	N/A	5	3.386057007315572e-06
chr12:56466001-56467001	HIVgenome	N/A	5	3.386057007315572e-06
chr12:42545001-42546001	HIVgenome	N/A	5	3.386057007315572e-06
TMEM138-Promoter|chr11:61128473-61129473	HIVgenome	N/A	5	3.386057007315572e-06
chr5:139993001-139994001	HIVgenome	N/A	5	3.386057007315572e-06
chr18:46536001-46537001	HIVgenome	N/A	5	3.386057007315572e-06
SCD-Cterm|chr10:102124588-102125588	HIVgenome	N/A	5	3.386057007315572e-06
chr5:42961001-42962001	HIVgenome	N/A	5	3.386057007315572e-06
chr3:185591001-185592001	HIVgenome	N/A	5	3.386057007315572e-06
chr20:31256001-31257001	HIVgenome	N/A	5	3.386057007315572e-06
chr12:14418001-14419001	HIVgenome	N/A	5	3.386057007315572e-06
chr19:16431001-16432001	HIVgenome	N/A	5	3.386057007315572e-06
chr1:150286001-150287001	HIVgenome	N/A	5	3.386057007315572e-06
chr14:52765001-52766001	HIVgenome	N/A	5	3.386057007315572e-06
chr6:33498001-33499001	HIVgenome	N/A	5	3.386057007315572e-06
chr12:6815001-6816001	HIVgenome	N/A	5	3.386057007315572e-06
chr19:13272001-13273001	HIVgenome	N/A	5	3.386057007315572e-06
chr12:53761001-53762001	HIVgenome	N/A	5	3.386057007315572e-06
chr12:93643001-93644001	HIVgenome	N/A	5	3.386057007315572e-06
chr21:26828001-26829001	HIVgenome	N/A	5	3.386057007315572e-06
chr1:142618001-142619001	HIVgenome	N/A	5	3.386057007315572e-06
chr3:190019001-190020001	HIVgenome	N/A	5	3.386057007315572e-06
chr8:26571001-26572001	HIVgenome	N/A	5	3.386057007315572e-06
chr3:113417001-113418001	HIVgenome	N/A	5	3.386057007315572e-06
chr4:71549001-71550001	HIVgenome	N/A	5	3.386057007315572e-06
chr15:66134001-66135001	HIVgenome	N/A	5	3.386057007315572e-06
chr13:80882001-80883001	HIVgenome	N/A	5	3.386057007315572e-06
chr17:41465001-41466001	HIVgenome	N/A	5	3.386057007315572e-06
chr7:66317001-66318001	HIVgenome	N/A	5	3.386057007315572e-06
CTSS-Promoter|chr1:150738433-150739433	HIVgenome	N/A	5	3.386057007315572e-06
chr2:152173001-152174001	HIVgenome	N/A	5	3.386057007315572e-06
chr12:94515001-94516001	HIVgenome	N/A	5	3.386057007315572e-06
chr19:13278001-13279001	HIVgenome	N/A	5	3.386057007315572e-06
chr4:15676001-15677001	HIVgenome	N/A	5	3.386057007315572e-06
chr6:108848001-108849001	HIVgenome	N/A	5	3.386057007315572e-06
KLF2-Promoter|chr19:16434637-16435637	HIVgenome	N/A	5	3.386057007315572e-06
chr16:84585001-84586001	HIVgenome	N/A	5	3.386057007315572e-06
chr12:95700001-95701001	HIVgenome	N/A	5	3.386057007315572e-06
chr4:7945001-7946001	HIVgenome	N/A	5	3.386057007315572e-06
chr7:5874001-5875001	HIVgenome	N/A	5	3.386057007315572e-06
chr17:80293001-80294001	HIVgenome	N/A	5	3.386057007315572e-06
chr1:19602001-19603001	HIVgenome	N/A	5	3.386057007315572e-06
chr19:21193001-21194001	HIVgenome	N/A	5	3.386057007315572e-06
chr3:101290001-101291001	HIVgenome	N/A	5	3.386057007315572e-06
chr6:90593001-90594001	HIVgenome	N/A	5	3.386057007315572e-06
chr8:5023001-5024001	HIVgenome	N/A	5	3.386057007315572e-06
chr17:41379001-41380001	HIVgenome	N/A	5	3.386057007315572e-06
chr10:38441001-38442001	HIVgenome	N/A	5	3.386057007315572e-06
chr16:30700001-30701001	HIVgenome	N/A	5	3.386057007315572e-06
chr19:11703001-11704001	HIVgenome	N/A	5	3.386057007315572e-06
chr12:133411001-133412001	HIVgenome	N/A	5	3.386057007315572e-06
chr14:71898001-71899001	HIVgenome	N/A	5	3.386057007315572e-06
chr10:43988001-43989001	HIVgenome	N/A	5	3.386057007315572e-06
chr2:132942001-132943001	HIVgenome	N/A	5	3.386057007315572e-06
chr3:197611001-197612001	HIVgenome	N/A	5	3.386057007315572e-06
chr3:48153001-48154001	HIVgenome	N/A	5	3.386057007315572e-06
chr15:64782001-64783001	HIVgenome	N/A	5	3.386057007315572e-06
chr4:42095001-42096001	HIVgenome	N/A	5	3.386057007315572e-06
chr4:78757001-78758001	HIVgenome	N/A	5	3.386057007315572e-06
chr3:152766001-152767001	HIVgenome	N/A	5	3.386057007315572e-06
chr7:91767001-91768001	HIVgenome	N/A	5	3.386057007315572e-06
chr15:43611001-43612001	HIVgenome	N/A	5	3.386057007315572e-06
chr7:65977001-65978001	HIVgenome	N/A	5	3.386057007315572e-06
chr16:4509001-4510001	HIVgenome	N/A	5	3.386057007315572e-06
chr15:41591001-41592001	HIVgenome	N/A	5	3.386057007315572e-06
chr16:2840001-2841001	HIVgenome	N/A	5	3.386057007315572e-06
chr14:48211001-48212001	HIVgenome	N/A	5	3.386057007315572e-06
chr18:61353001-61354001	HIVgenome	N/A	5	3.386057007315572e-06
chr12:56591001-56592001	HIVgenome	N/A	5	3.386057007315572e-06
chr4:124335001-124336001	HIVgenome	N/A	5	3.386057007315572e-06
chr20:6387001-6388001	HIVgenome	N/A	5	3.386057007315572e-06
chr1:11067001-11068001	HIVgenome	N/A	5	3.386057007315572e-06
chr14:39699001-39700001	HIVgenome	N/A	5	3.386057007315572e-06
chr15:63789001-63790001	HIVgenome	N/A	5	3.386057007315572e-06
NDUFAF1-Promoter|chr15:41694658-41695658	HIVgenome	N/A	5	3.386057007315572e-06
chr5:57467001-57468001	HIVgenome	N/A	5	3.386057007315572e-06
chr10:4928001-4929001	HIVgenome	N/A	5	3.386057007315572e-06
chr17:7300001-7301001	HIVgenome	N/A	5	3.386057007315572e-06
PSMD5-Promoter|chr9:123605299-123606299	HIVgenome	N/A	5	3.386057007315572e-06
SPAST-Promoter|chr2:32287680-32288680	HIVgenome	N/A	5	3.386057007315572e-06
chr7:77286001-77287001	HIVgenome	N/A	5	3.386057007315572e-06
chr12:111245001-111246001	HIVgenome	N/A	5	3.386057007315572e-06
chr19:48109001-48110001	HIVgenome	N/A	5	3.386057007315572e-06
chr9:130768001-130769001	HIVgenome	N/A	5	3.386057007315572e-06
TICAM1-Promoter|chr19:4831754-4832754	HIVgenome	N/A	5	3.386057007315572e-06
chr11:9140001-9141001	HIVgenome	N/A	5	3.386057007315572e-06
chr14:77497001-77498001	HIVgenome	N/A	5	3.386057007315572e-06
chr12:100423001-100424001	HIVgenome	N/A	5	3.386057007315572e-06
chr15:75928001-75929001	HIVgenome	N/A	5	3.386057007315572e-06
CAPZB-Promoter|chr1:19812135-19813135	HIVgenome	N/A	5	3.386057007315572e-06
chr10:30991001-30992001	HIVgenome	N/A	5	3.386057007315572e-06
chr2:10260001-10261001	HIVgenome	N/A	5	3.386057007315572e-06
VPS33A-Promoter|chr12:122751068-122752068	HIVgenome	N/A	5	3.386057007315572e-06
chr17:38621001-38622001	HIVgenome	N/A	5	3.386057007315572e-06
chr11:67328001-67329001	HIVgenome	N/A	5	3.386057007315572e-06
chr2:32569001-32570001	HIVgenome	N/A	5	3.386057007315572e-06
chr1:26960001-26961001	HIVgenome	N/A	5	3.386057007315572e-06
chr3:107845001-107846001	HIVgenome	N/A	5	3.386057007315572e-06
LAPTM4B-Promoter|chr8:98786809-98787809	HIVgenome	N/A	5	3.386057007315572e-06
chr6:154980001-154981001	HIVgenome	N/A	5	3.386057007315572e-06
chr1:53909001-53910001	HIVgenome	N/A	5	3.386057007315572e-06
chr21:10613001-10614001	HIVgenome	N/A	5	3.386057007315572e-06
COPG1-Promoter|chr3:128967453-128968453	HIVgenome	N/A	5	3.386057007315572e-06
chr21:11139001-11140001	HIVgenome	N/A	5	3.386057007315572e-06
chr20:60960001-60961001	HIVgenome	N/A	5	3.386057007315572e-06
chr20:32946001-32947001	HIVgenome	N/A	5	3.386057007315572e-06
chr2:137210001-137211001	HIVgenome	N/A	5	3.386057007315572e-06
chr3:23173001-23174001	HIVgenome	N/A	5	3.386057007315572e-06
chr6:20519001-20520001	HIVgenome	N/A	5	3.386057007315572e-06
chr12:96483001-96484001	HIVgenome	N/A	5	3.386057007315572e-06
RPL23A-Promoter|chr17:27046000-27047000	HIVgenome	N/A	5	3.386057007315572e-06
chr1:156683001-156684001	HIVgenome	N/A	5	3.386057007315572e-06
NUP85-Promoter|chr17:73200531-73201531	HIVgenome	N/A	5	3.386057007315572e-06
chr7:130642001-130643001	HIVgenome	N/A	5	3.386057007315572e-06
chr1:19863001-19864001	HIVgenome	N/A	5	3.386057007315572e-06
chr10:18942001-18943001	HIVgenome	N/A	5	3.386057007315572e-06
SLC25A44-Cterm|chr1:156182587-156183587	HIVgenome	N/A	5	3.386057007315572e-06
chr19:15455001-15456001	HIVgenome	N/A	5	3.386057007315572e-06
chr17:42353001-42354001	HIVgenome	N/A	5	3.386057007315572e-06
chr8:135818001-135819001	HIVgenome	N/A	5	3.386057007315572e-06
chr7:152377001-152378001	HIVgenome	N/A	5	3.386057007315572e-06
chr19:10707001-10708001	HIVgenome	N/A	5	3.386057007315572e-06
MBOAT4-Cterm|chr8:29988187-29989187	HIVgenome	N/A	5	3.386057007315572e-06
chr3:101261001-101262001	HIVgenome	N/A	5	3.386057007315572e-06
chr5:113523001-113524001	HIVgenome	N/A	5	3.386057007315572e-06
chrY:59030001-59031001	HIVgenome	N/A	5	3.386057007315572e-06
chr11:47969001-47970001	HIVgenome	N/A	5	3.386057007315572e-06
chr14:45101001-45102001	HIVgenome	N/A	5	3.386057007315572e-06
UBE2J1-Promoter|chr6:90062619-90063619	HIVgenome	N/A	5	3.386057007315572e-06
chr6:2991001-2992001	HIVgenome	N/A	5	3.386057007315572e-06
KLHL11-Promoter|chr17:40021684-40022684	HIVgenome	N/A	5	3.386057007315572e-06
chr17:8207001-8208001	HIVgenome	N/A	5	3.386057007315572e-06
chrX:84004001-84005001	HIVgenome	N/A	5	3.386057007315572e-06
chr16:9255001-9256001	HIVgenome	N/A	5	3.386057007315572e-06
chr20:30100001-30101001	HIVgenome	N/A	5	3.386057007315572e-06
chr20:52320001-52321001	HIVgenome	N/A	5	3.386057007315572e-06
chr2:231528001-231529001	HIVgenome	N/A	5	3.386057007315572e-06
chr19:38808001-38809001	HIVgenome	N/A	5	3.386057007315572e-06
VN1R5-Promoter|chr1:247418374-247419374	HIVgenome	N/A	5	3.386057007315572e-06
chr19:5581001-5582001	HIVgenome	N/A	5	3.386057007315572e-06
ARFGEF2-Promoter|chr20:47537275-47538275	HIVgenome	N/A	5	3.386057007315572e-06
PLCB2-Promoter|chr15:40600174-40601174	HIVgenome	N/A	5	3.386057007315572e-06
chr12:123129001-123130001	HIVgenome	N/A	5	3.386057007315572e-06
GMFG-Promoter|chr19:39826726-39827726	HIVgenome	N/A	5	3.386057007315572e-06
chr15:63776001-63777001	HIVgenome	N/A	5	3.386057007315572e-06
chr2:216782001-216783001	HIVgenome	N/A	5	3.386057007315572e-06
chr9:134284001-134285001	HIVgenome	N/A	5	3.386057007315572e-06
chr14:80648001-80649001	HIVgenome	N/A	5	3.386057007315572e-06
chr3:57538001-57539001	HIVgenome	N/A	5	3.386057007315572e-06
chr14:21665001-21666001	HIVgenome	N/A	5	3.386057007315572e-06
chr4:40735001-40736001	HIVgenome	N/A	5	3.386057007315572e-06
chr15:70463001-70464001	HIVgenome	N/A	5	3.386057007315572e-06
chr12:111044001-111045001	HIVgenome	N/A	5	3.386057007315572e-06
chr1:102597001-102598001	HIVgenome	N/A	5	3.386057007315572e-06
chr10:6432001-6433001	HIVgenome	N/A	5	3.386057007315572e-06
chr16:30186001-30187001	HIVgenome	N/A	5	3.386057007315572e-06
chr1:145431001-145432001	HIVgenome	N/A	5	3.386057007315572e-06
chr2:39763001-39764001	HIVgenome	N/A	5	3.386057007315572e-06
BCAS4-Promoter|chr20:49410431-49411431	HIVgenome	N/A	5	3.386057007315572e-06
chr13:48769001-48770001	HIVgenome	N/A	5	3.386057007315572e-06
chr16:30587001-30588001	HIVgenome	N/A	5	3.386057007315572e-06
VKORC1L1-Promoter|chr7:65337086-65338086	HIVgenome	N/A	5	3.386057007315572e-06
chr1:247574001-247575001	HIVgenome	N/A	5	3.386057007315572e-06
chr5:86414001-86415001	HIVgenome	N/A	5	3.386057007315572e-06
chr1:153755001-153756001	HIVgenome	N/A	5	3.386057007315572e-06
LRRC41-Promoter|chr1:46769038-46770038	HIVgenome	N/A	5	3.386057007315572e-06
chr7:41644001-41645001	HIVgenome	N/A	5	3.386057007315572e-06
chr16:21514001-21515001	HIVgenome	N/A	5	3.386057007315572e-06
chr3:50120001-50121001	HIVgenome	N/A	5	3.386057007315572e-06
chr5:180719001-180720001	HIVgenome	N/A	5	3.386057007315572e-06
DRG2-Promoter|chr17:17990181-17991181	HIVgenome	N/A	5	3.386057007315572e-06
chr11:71977001-71978001	HIVgenome	N/A	5	3.386057007315572e-06
GFRA4-Cterm|chr20:3638939-3639939	HIVgenome	N/A	5	3.386057007315572e-06
chr18:1026001-1027001	HIVgenome	N/A	5	3.386057007315572e-06
chr10:21655001-21656001	HIVgenome	N/A	5	3.386057007315572e-06
chr13:23230001-23231001	HIVgenome	N/A	5	3.386057007315572e-06
chrX:44664001-44665001	HIVgenome	N/A	5	3.386057007315572e-06
chr11:118749001-118750001	HIVgenome	N/A	5	3.386057007315572e-06
