results/hg19/100K/R500/CTCF/runtime/Simulation_119.runtime:Experiment 3.100K.119 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_11.runtime:Experiment 3.100K.11 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_120.runtime:Experiment 3.100K.120 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_121.runtime:Experiment 3.100K.121 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_122.runtime:Experiment 3.100K.122 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_123.runtime:Experiment 3.100K.123 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_124.runtime:Experiment 3.100K.124 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_125.runtime:Experiment 3.100K.125 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_126.runtime:Experiment 3.100K.126 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_127.runtime:Experiment 3.100K.127 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_128.runtime:Experiment 3.100K.128 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_129.runtime:Experiment 3.100K.129 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_12.runtime:Experiment 3.100K.12 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_130.runtime:Experiment 3.100K.130 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_131.runtime:Experiment 3.100K.131 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_132.runtime:Experiment 3.100K.132 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_133.runtime:Experiment 3.100K.133 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_134.runtime:Experiment 3.100K.134 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_135.runtime:Experiment 3.100K.135 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_136.runtime:Experiment 3.100K.136 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_137.runtime:Experiment 3.100K.137 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_138.runtime:Experiment 3.100K.138 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_139.runtime:Experiment 3.100K.139 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_13.runtime:Experiment 3.100K.13 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_140.runtime:Experiment 3.100K.140 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 6
results/hg19/100K/R500/CTCF/runtime/Simulation_141.runtime:Experiment 3.100K.141 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 6
results/hg19/100K/R500/CTCF/runtime/Simulation_142.runtime:Experiment 3.100K.142 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 6
results/hg19/100K/R500/CTCF/runtime/Simulation_143.runtime:Experiment 3.100K.143 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 7
results/hg19/100K/R500/CTCF/runtime/Simulation_144.runtime:Experiment 3.100K.144 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_145.runtime:Experiment 3.100K.145 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 7
results/hg19/100K/R500/CTCF/runtime/Simulation_146.runtime:Experiment 3.100K.146 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 6
results/hg19/100K/R500/CTCF/runtime/Simulation_147.runtime:Experiment 3.100K.147 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 6
results/hg19/100K/R500/CTCF/runtime/Simulation_148.runtime:Experiment 3.100K.148 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 6
results/hg19/100K/R500/CTCF/runtime/Simulation_149.runtime:Experiment 3.100K.149 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 6
results/hg19/100K/R500/CTCF/runtime/Simulation_14.runtime:Experiment 3.100K.14 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_150.runtime:Experiment 3.100K.150 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 7
results/hg19/100K/R500/CTCF/runtime/Simulation_151.runtime:Experiment 3.100K.151 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_152.runtime:Experiment 3.100K.152 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_153.runtime:Experiment 3.100K.153 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_154.runtime:Experiment 3.100K.154 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 3
results/hg19/100K/R500/CTCF/runtime/Simulation_155.runtime:Experiment 3.100K.155 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_156.runtime:Experiment 3.100K.156 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_157.runtime:Experiment 3.100K.157 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_158.runtime:Experiment 3.100K.158 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_159.runtime:Experiment 3.100K.159 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_15.runtime:Experiment 3.100K.15 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_160.runtime:Experiment 3.100K.160 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_161.runtime:Experiment 3.100K.161 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_162.runtime:Experiment 3.100K.162 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_163.runtime:Experiment 3.100K.163 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_164.runtime:Experiment 3.100K.164 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_165.runtime:Experiment 3.100K.165 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_166.runtime:Experiment 3.100K.166 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_167.runtime:Experiment 3.100K.167 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_168.runtime:Experiment 3.100K.168 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_169.runtime:Experiment 3.100K.169 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_16.runtime:Experiment 3.100K.16 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_170.runtime:Experiment 3.100K.170 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_171.runtime:Experiment 3.100K.171 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_172.runtime:Experiment 3.100K.172 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_173.runtime:Experiment 3.100K.173 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_174.runtime:Experiment 3.100K.174 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_175.runtime:Experiment 3.100K.175 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_176.runtime:Experiment 3.100K.176 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_177.runtime:Experiment 3.100K.177 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_178.runtime:Experiment 3.100K.178 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_179.runtime:Experiment 3.100K.179 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_17.runtime:Experiment 3.100K.17 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_180.runtime:Experiment 3.100K.180 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_181.runtime:Experiment 3.100K.181 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_182.runtime:Experiment 3.100K.182 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_183.runtime:Experiment 3.100K.183 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_184.runtime:Experiment 3.100K.184 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_185.runtime:Experiment 3.100K.185 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_186.runtime:Experiment 3.100K.186 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_187.runtime:Experiment 3.100K.187 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_188.runtime:Experiment 3.100K.188 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_189.runtime:Experiment 3.100K.189 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_18.runtime:Experiment 3.100K.18 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_190.runtime:Experiment 3.100K.190 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_191.runtime:Experiment 3.100K.191 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_192.runtime:Experiment 3.100K.192 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 7
results/hg19/100K/R500/CTCF/runtime/Simulation_193.runtime:Experiment 3.100K.193 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 6
results/hg19/100K/R500/CTCF/runtime/Simulation_194.runtime:Experiment 3.100K.194 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 6
results/hg19/100K/R500/CTCF/runtime/Simulation_195.runtime:Experiment 3.100K.195 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_196.runtime:Experiment 3.100K.196 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_197.runtime:Experiment 3.100K.197 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 6
results/hg19/100K/R500/CTCF/runtime/Simulation_198.runtime:Experiment 3.100K.198 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_199.runtime:Experiment 3.100K.199 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_19.runtime:Experiment 3.100K.19 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_1.runtime:Experiment 3.100K.1 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_200.runtime:Experiment 3.100K.200 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 6
results/hg19/100K/R500/CTCF/runtime/Simulation_201.runtime:Experiment 3.100K.201 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_202.runtime:Experiment 3.100K.202 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_203.runtime:Experiment 3.100K.203 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_204.runtime:Experiment 3.100K.204 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_205.runtime:Experiment 3.100K.205 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_206.runtime:Experiment 3.100K.206 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_207.runtime:Experiment 3.100K.207 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_208.runtime:Experiment 3.100K.208 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_209.runtime:Experiment 3.100K.209 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_20.runtime:Experiment 3.100K.20 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_210.runtime:Experiment 3.100K.210 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_211.runtime:Experiment 3.100K.211 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_212.runtime:Experiment 3.100K.212 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_213.runtime:Experiment 3.100K.213 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_214.runtime:Experiment 3.100K.214 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_215.runtime:Experiment 3.100K.215 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_216.runtime:Experiment 3.100K.216 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_217.runtime:Experiment 3.100K.217 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_218.runtime:Experiment 3.100K.218 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 6
results/hg19/100K/R500/CTCF/runtime/Simulation_219.runtime:Experiment 3.100K.219 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_21.runtime:Experiment 3.100K.21 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 4
results/hg19/100K/R500/CTCF/runtime/Simulation_220.runtime:Experiment 3.100K.220 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 5
results/hg19/100K/R500/CTCF/runtime/Simulation_221.runtime:Experiment 3.100K.221 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/100K/R500/CTCF) finished in 6
