results/hg19/1M/R500/CTCF/runtime/Simulation_125.runtime:Experiment 3.1M.125 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 9
results/hg19/1M/R500/CTCF/runtime/Simulation_126.runtime:Experiment 3.1M.126 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 10
results/hg19/1M/R500/CTCF/runtime/Simulation_127.runtime:Experiment 3.1M.127 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 9
results/hg19/1M/R500/CTCF/runtime/Simulation_128.runtime:Experiment 3.1M.128 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 9
results/hg19/1M/R500/CTCF/runtime/Simulation_129.runtime:Experiment 3.1M.129 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 9
results/hg19/1M/R500/CTCF/runtime/Simulation_12.runtime:Experiment 3.1M.12 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 9
results/hg19/1M/R500/CTCF/runtime/Simulation_130.runtime:Experiment 3.1M.130 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 9
results/hg19/1M/R500/CTCF/runtime/Simulation_131.runtime:Experiment 3.1M.131 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 9
results/hg19/1M/R500/CTCF/runtime/Simulation_132.runtime:Experiment 3.1M.132 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 11
results/hg19/1M/R500/CTCF/runtime/Simulation_133.runtime:Experiment 3.1M.133 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 10
results/hg19/1M/R500/CTCF/runtime/Simulation_134.runtime:Experiment 3.1M.134 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 9
results/hg19/1M/R500/CTCF/runtime/Simulation_135.runtime:Experiment 3.1M.135 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 10
results/hg19/1M/R500/CTCF/runtime/Simulation_136.runtime:Experiment 3.1M.136 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 10
results/hg19/1M/R500/CTCF/runtime/Simulation_137.runtime:Experiment 3.1M.137 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 10
results/hg19/1M/R500/CTCF/runtime/Simulation_138.runtime:Experiment 3.1M.138 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 10
results/hg19/1M/R500/CTCF/runtime/Simulation_139.runtime:Experiment 3.1M.139 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 9
results/hg19/1M/R500/CTCF/runtime/Simulation_13.runtime:Experiment 3.1M.13 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 9
results/hg19/1M/R500/CTCF/runtime/Simulation_140.runtime:Experiment 3.1M.140 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 10
results/hg19/1M/R500/CTCF/runtime/Simulation_141.runtime:Experiment 3.1M.141 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 14
results/hg19/1M/R500/CTCF/runtime/Simulation_142.runtime:Experiment 3.1M.142 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 14
results/hg19/1M/R500/CTCF/runtime/Simulation_143.runtime:Experiment 3.1M.143 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 12
results/hg19/1M/R500/CTCF/runtime/Simulation_144.runtime:Experiment 3.1M.144 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 12
results/hg19/1M/R500/CTCF/runtime/Simulation_145.runtime:Experiment 3.1M.145 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 12
results/hg19/1M/R500/CTCF/runtime/Simulation_146.runtime:Experiment 3.1M.146 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 11
results/hg19/1M/R500/CTCF/runtime/Simulation_147.runtime:Experiment 3.1M.147 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 12
results/hg19/1M/R500/CTCF/runtime/Simulation_148.runtime:Experiment 3.1M.148 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 12
results/hg19/1M/R500/CTCF/runtime/Simulation_149.runtime:Experiment 3.1M.149 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 12
results/hg19/1M/R500/CTCF/runtime/Simulation_14.runtime:Experiment 3.1M.14 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 11
results/hg19/1M/R500/CTCF/runtime/Simulation_150.runtime:Experiment 3.1M.150 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 13
results/hg19/1M/R500/CTCF/runtime/Simulation_151.runtime:Experiment 3.1M.151 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 9
results/hg19/1M/R500/CTCF/runtime/Simulation_152.runtime:Experiment 3.1M.152 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 9
results/hg19/1M/R500/CTCF/runtime/Simulation_153.runtime:Experiment 3.1M.153 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 9
results/hg19/1M/R500/CTCF/runtime/Simulation_154.runtime:Experiment 3.1M.154 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 10
results/hg19/1M/R500/CTCF/runtime/Simulation_155.runtime:Experiment 3.1M.155 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 11
results/hg19/1M/R500/CTCF/runtime/Simulation_156.runtime:Experiment 3.1M.156 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 10
results/hg19/1M/R500/CTCF/runtime/Simulation_157.runtime:Experiment 3.1M.157 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 10
results/hg19/1M/R500/CTCF/runtime/Simulation_158.runtime:Experiment 3.1M.158 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 10
results/hg19/1M/R500/CTCF/runtime/Simulation_159.runtime:Experiment 3.1M.159 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 10
results/hg19/1M/R500/CTCF/runtime/Simulation_15.runtime:Experiment 3.1M.15 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 10
results/hg19/1M/R500/CTCF/runtime/Simulation_160.runtime:Experiment 3.1M.160 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 10
results/hg19/1M/R500/CTCF/runtime/Simulation_161.runtime:Experiment 3.1M.161 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 12
results/hg19/1M/R500/CTCF/runtime/Simulation_162.runtime:Experiment 3.1M.162 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 10
results/hg19/1M/R500/CTCF/runtime/Simulation_163.runtime:Experiment 3.1M.163 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 10
results/hg19/1M/R500/CTCF/runtime/Simulation_164.runtime:Experiment 3.1M.164 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 12
results/hg19/1M/R500/CTCF/runtime/Simulation_165.runtime:Experiment 3.1M.165 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 10
results/hg19/1M/R500/CTCF/runtime/Simulation_166.runtime:Experiment 3.1M.166 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 10
results/hg19/1M/R500/CTCF/runtime/Simulation_167.runtime:Experiment 3.1M.167 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 11
results/hg19/1M/R500/CTCF/runtime/Simulation_168.runtime:Experiment 3.1M.168 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 10
results/hg19/1M/R500/CTCF/runtime/Simulation_169.runtime:Experiment 3.1M.169 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 10
results/hg19/1M/R500/CTCF/runtime/Simulation_16.runtime:Experiment 3.1M.16 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 11
results/hg19/1M/R500/CTCF/runtime/Simulation_170.runtime:Experiment 3.1M.170 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 10
results/hg19/1M/R500/CTCF/runtime/Simulation_171.runtime:Experiment 3.1M.171 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 9
results/hg19/1M/R500/CTCF/runtime/Simulation_172.runtime:Experiment 3.1M.172 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 9
results/hg19/1M/R500/CTCF/runtime/Simulation_173.runtime:Experiment 3.1M.173 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 9
results/hg19/1M/R500/CTCF/runtime/Simulation_174.runtime:Experiment 3.1M.174 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 9
results/hg19/1M/R500/CTCF/runtime/Simulation_175.runtime:Experiment 3.1M.175 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 9
results/hg19/1M/R500/CTCF/runtime/Simulation_176.runtime:Experiment 3.1M.176 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 9
results/hg19/1M/R500/CTCF/runtime/Simulation_177.runtime:Experiment 3.1M.177 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 9
results/hg19/1M/R500/CTCF/runtime/Simulation_178.runtime:Experiment 3.1M.178 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 9
results/hg19/1M/R500/CTCF/runtime/Simulation_179.runtime:Experiment 3.1M.179 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 9
results/hg19/1M/R500/CTCF/runtime/Simulation_17.runtime:Experiment 3.1M.17 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 12
results/hg19/1M/R500/CTCF/runtime/Simulation_180.runtime:Experiment 3.1M.180 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 9
results/hg19/1M/R500/CTCF/runtime/Simulation_181.runtime:Experiment 3.1M.181 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 9
results/hg19/1M/R500/CTCF/runtime/Simulation_182.runtime:Experiment 3.1M.182 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 9
results/hg19/1M/R500/CTCF/runtime/Simulation_183.runtime:Experiment 3.1M.183 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 10
results/hg19/1M/R500/CTCF/runtime/Simulation_184.runtime:Experiment 3.1M.184 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 10
results/hg19/1M/R500/CTCF/runtime/Simulation_185.runtime:Experiment 3.1M.185 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 10
results/hg19/1M/R500/CTCF/runtime/Simulation_186.runtime:Experiment 3.1M.186 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 10
results/hg19/1M/R500/CTCF/runtime/Simulation_187.runtime:Experiment 3.1M.187 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 11
results/hg19/1M/R500/CTCF/runtime/Simulation_188.runtime:Experiment 3.1M.188 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 10
results/hg19/1M/R500/CTCF/runtime/Simulation_189.runtime:Experiment 3.1M.189 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 11
results/hg19/1M/R500/CTCF/runtime/Simulation_18.runtime:Experiment 3.1M.18 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 9
results/hg19/1M/R500/CTCF/runtime/Simulation_190.runtime:Experiment 3.1M.190 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 11
results/hg19/1M/R500/CTCF/runtime/Simulation_191.runtime:Experiment 3.1M.191 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 11
results/hg19/1M/R500/CTCF/runtime/Simulation_192.runtime:Experiment 3.1M.192 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 13
results/hg19/1M/R500/CTCF/runtime/Simulation_193.runtime:Experiment 3.1M.193 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 10
results/hg19/1M/R500/CTCF/runtime/Simulation_194.runtime:Experiment 3.1M.194 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 10
results/hg19/1M/R500/CTCF/runtime/Simulation_195.runtime:Experiment 3.1M.195 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 11
results/hg19/1M/R500/CTCF/runtime/Simulation_196.runtime:Experiment 3.1M.196 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 13
results/hg19/1M/R500/CTCF/runtime/Simulation_197.runtime:Experiment 3.1M.197 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 12
results/hg19/1M/R500/CTCF/runtime/Simulation_198.runtime:Experiment 3.1M.198 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 12
results/hg19/1M/R500/CTCF/runtime/Simulation_199.runtime:Experiment 3.1M.199 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 11
results/hg19/1M/R500/CTCF/runtime/Simulation_19.runtime:Experiment 3.1M.19 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 10
results/hg19/1M/R500/CTCF/runtime/Simulation_1.runtime:Experiment 3.1M.1 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 10
results/hg19/1M/R500/CTCF/runtime/Simulation_200.runtime:Experiment 3.1M.200 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 11
results/hg19/1M/R500/CTCF/runtime/Simulation_201.runtime:Experiment 3.1M.201 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 10
results/hg19/1M/R500/CTCF/runtime/Simulation_202.runtime:Experiment 3.1M.202 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 10
results/hg19/1M/R500/CTCF/runtime/Simulation_203.runtime:Experiment 3.1M.203 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 11
results/hg19/1M/R500/CTCF/runtime/Simulation_204.runtime:Experiment 3.1M.204 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 11
results/hg19/1M/R500/CTCF/runtime/Simulation_205.runtime:Experiment 3.1M.205 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 11
results/hg19/1M/R500/CTCF/runtime/Simulation_206.runtime:Experiment 3.1M.206 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 12
results/hg19/1M/R500/CTCF/runtime/Simulation_207.runtime:Experiment 3.1M.207 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 11
results/hg19/1M/R500/CTCF/runtime/Simulation_208.runtime:Experiment 3.1M.208 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 10
results/hg19/1M/R500/CTCF/runtime/Simulation_209.runtime:Experiment 3.1M.209 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 11
results/hg19/1M/R500/CTCF/runtime/Simulation_20.runtime:Experiment 3.1M.20 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 9
results/hg19/1M/R500/CTCF/runtime/Simulation_210.runtime:Experiment 3.1M.210 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 11
results/hg19/1M/R500/CTCF/runtime/Simulation_211.runtime:Experiment 3.1M.211 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 11
results/hg19/1M/R500/CTCF/runtime/Simulation_212.runtime:Experiment 3.1M.212 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 11
results/hg19/1M/R500/CTCF/runtime/Simulation_213.runtime:Experiment 3.1M.213 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 11
results/hg19/1M/R500/CTCF/runtime/Simulation_214.runtime:Experiment 3.1M.214 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 11
results/hg19/1M/R500/CTCF/runtime/Simulation_215.runtime:Experiment 3.1M.215 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 10
results/hg19/1M/R500/CTCF/runtime/Simulation_216.runtime:Experiment 3.1M.216 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 13
results/hg19/1M/R500/CTCF/runtime/Simulation_217.runtime:Experiment 3.1M.217 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 11
results/hg19/1M/R500/CTCF/runtime/Simulation_218.runtime:Experiment 3.1M.218 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 14
results/hg19/1M/R500/CTCF/runtime/Simulation_219.runtime:Experiment 3.1M.219 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 12
results/hg19/1M/R500/CTCF/runtime/Simulation_21.runtime:Experiment 3.1M.21 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 9
results/hg19/1M/R500/CTCF/runtime/Simulation_220.runtime:Experiment 3.1M.220 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 13
results/hg19/1M/R500/CTCF/runtime/Simulation_221.runtime:Experiment 3.1M.221 (/storage/home/owl5022/scratch/GenoPipe/paper/SyntheticEpitope/results/hg19/1M/R500/CTCF) finished in 10
